"Año","Provincia","Duracion_H","Superficie_Hectareas"
"2015","Sevilla",2.1666666666666665,1
"2015","Sevilla",15.966666666666667,0.13
"2015","Sevilla",1.9833333333333334,0.1
"2015","Sevilla",1.2833333333333334,0.5
"2015","Sevilla",2.5833333333333335,0.7
"2015","Sevilla",2.4166666666666665,0.68
"2015","Sevilla",1.4166666666666667,1
"2015","Sevilla",1.75,0.4
"2015","Sevilla",1.3833333333333333,0.03
"2015","Sevilla",1.8833333333333333,0.29
"2015","Sevilla",5.3,5
"2015","Sevilla",19.466666666666665,26.11
"2015","Sevilla",6.5,0.2
"2015","Sevilla",1.3333333333333333,1.86
"2015","Sevilla",25.883333333333333,47.26
"2015","Sevilla",4.083333333333333,44.06
"2015","Sevilla",7.75,5.3
"2015","Sevilla",0.9166666666666666,0.03
"2015","Sevilla",4.683333333333334,5.53
"2015","Sevilla",0.9166666666666666,0.01
"2015","Sevilla",3.35,3.83
"2015","Sevilla",6.75,5.39
"2015","Sevilla",54.28333333333333,346.93
"2015","Sevilla",20.133333333333333,2.42
"2015","Sevilla",2.1666666666666665,0.33
"2015","Sevilla",3.8333333333333335,0.08
"2015","Sevilla",1.4833333333333334,0.01
"2015","Sevilla",0.5833333333333334,0.02
"2015","Sevilla",0.5,0.24
"2015","Sevilla",5,3.5
"2015","Sevilla",3,1
"2015","Sevilla",7.183333333333334,0.7
"2015","Sevilla",2,0.04
"2015","Sevilla",1.6666666666666667,0.04
"2015","Sevilla",2.7,2
"2015","Sevilla",4.833333333333333,0.74
"2015","Sevilla",3,1.13
"2015","Sevilla",5.666666666666667,0.45
"2015","Sevilla",2.25,0.11
"2015","Sevilla",1.1333333333333333,0.06
"2015","Sevilla",1.6833333333333333,0.03
"2015","Sevilla",1.4333333333333333,0.15
"2015","Sevilla",34.266666666666666,36.99
"2015","Sevilla",15.183333333333334,1.73
"2015","Sevilla",1.15,0.5
"2015","Sevilla",4.5,12
"2015","Sevilla",9.233333333333333,2
"2015","Sevilla",1.2,0.1
"2015","Sevilla",1.6666666666666667,0.25
"2015","Sevilla",1.55,4.24
"2015","Sevilla",1.4166666666666667,0.08
"2015","Sevilla",1.9333333333333333,3.5
"2015","Sevilla",4.833333333333333,68.28
"2015","Sevilla",1.05,0.3
"2015","Sevilla",1.7666666666666666,0.4
"2015","Sevilla",25.5,1.2
"2015","Sevilla",53.666666666666664,84.13
"2015","Sevilla",15.083333333333334,2.65
"2015","Sevilla",10.333333333333334,0.09
"2015","Sevilla",3.35,0.59
"2015","Sevilla",5.3,1.36
"2015","Sevilla",4.883333333333334,0.69
"2015","Sevilla",0.8333333333333334,0.03
"2015","Sevilla",1.4166666666666667,0.75
"2015","Sevilla",1.45,0.05
"2015","Sevilla",1.1666666666666667,0.5
"2015","Sevilla",3.7,0.25
"2015","Sevilla",3.25,0.5
"2015","Sevilla",1.3333333333333333,0.4
"2015","Sevilla",2.533333333333333,0.12
"2015","Sevilla",3.7,0.85
"2015","Sevilla",2.3666666666666667,0.4
"2015","Sevilla",3.1,3
"2015","Sevilla",2.1,0.07
"2015","Sevilla",2.3333333333333335,0.24
"2015","Sevilla",5.816666666666666,18.52
"2015","Sevilla",2,0.4
"2015","Sevilla",1.0166666666666666,0.31
"2015","Sevilla",4.833333333333333,0.31
"2015","Sevilla",15.966666666666667,8.38
"2015","Sevilla",22,3.94
"2015","Sevilla",2.6666666666666665,0.5
"2015","Sevilla",1.0666666666666667,0.03
"2015","Sevilla",1,1.25
"2015","Sevilla",1.8833333333333333,0.04
"2015","Sevilla",0.9166666666666666,0.1
"2015","Sevilla",1.1666666666666667,0.03
"2015","Sevilla",1.8333333333333333,0.27
"2015","Sevilla",11.5,0.03
"2015","Sevilla",5.5,0.46
"2015","Sevilla",1.5833333333333333,0.3
"2015","Sevilla",1.1666666666666667,0.3
"2015","Sevilla",1.0666666666666667,0.06
"2015","Sevilla",2.3333333333333335,1.8
"2015","Sevilla",0.9333333333333333,0.1
"2015","Sevilla",2.7,3.4
"2015","Sevilla",1.1,0.1
"2015","Sevilla",1.5833333333333333,0.5
"2015","Sevilla",2.55,0.2
"2015","Sevilla",3,0.38
"2015","Sevilla",16.633333333333333,1.56
"2015","Sevilla",1.6666666666666667,0.2
"2015","Sevilla",1.1833333333333333,0.02
"2015","Sevilla",3,1
"2015","Sevilla",4.333333333333333,1.8
"2015","Sevilla",3,0.5
"2015","Sevilla",2.1666666666666665,1
"2015","Sevilla",1.1333333333333333,0.04
"2015","Sevilla",0.7833333333333333,0.03
"2015","Sevilla",2.5,1
"2015","Sevilla",1.5166666666666666,0.3
"2015","Sevilla",1.1666666666666667,0.2
"2015","Sevilla",0.9166666666666666,0.15
"2016","Almería",2.6,0.02
"2016","Almería",3.5,0.4
"2016","Almería",3.5166666666666666,0.08
"2016","Almería",5.916666666666667,0.19
"2016","Almería",2.183333333333333,0.11
"2016","Almería",23.183333333333334,28.91
"2016","Almería",2.6166666666666667,0.37
"2016","Almería",8.4,6.54
"2016","Almería",0.9,0.06
"2016","Almería",1.25,0.01
"2016","Almería",18.683333333333334,2.13
"2016","Almería",23,0.6
"2016","Almería",4.616666666666666,0.22
"2016","Almería",6.666666666666667,1.41
"2016","Almería",20.25,7.33
"2016","Almería",49.25,2.38
"2016","Almería",0.8833333333333333,0.01
"2016","Almería",23.616666666666667,0.3
"2016","Almería",20,0.13
"2016","Almería",2.8333333333333335,1.26
"2016","Almería",14.6,0.47
"2016","Almería",16.416666666666668,0.12
"2016","Almería",14.383333333333333,0.31
"2016","Almería",7.633333333333334,0.09
"2016","Almería",3.25,0.18
"2016","Almería",25.4,5.2
"2016","Almería",2.75,0.2
"2016","Almería",3,0.17
"2016","Almería",4,0.01
"2016","Almería",0.7166666666666667,0.01
"2016","Almería",13.133333333333333,0.03
"2016","Almería",72.06666666666666,1.05
"2016","Almería",1.6333333333333333,0.05
"2016","Almería",22.933333333333334,2.29
"2016","Almería",3.15,0.08
"2016","Almería",105.28333333333333,0.04
"2016","Almería",6.283333333333333,0.26
"2016","Almería",42.36666666666667,0.5
"2016","Almería",3.3666666666666667,0.04
"2016","Almería",0.75,0.01
"2016","Almería",0.9666666666666667,0.03
"2016","Almería",4.95,0.13
"2016","Almería",21.266666666666666,0.03
"2016","Almería",14.483333333333333,0.33
"2016","Almería",65.16666666666667,0.37
"2016","Almería",1,0.03
"2016","Almería",12.933333333333334,0.05
"2016","Almería",22.966666666666665,0.38
"2016","Almería",1.1666666666666667,0.01
"2016","Almería",0.6333333333333333,0.01
"2016","Almería",100.05,0.07
"2016","Almería",10.1,0.19
"2016","Almería",52.583333333333336,2.45
"2016","Almería",32.86666666666667,1.63
"2016","Almería",3.9,0.04
"2016","Almería",6.683333333333334,0.04
"2016","Almería",7.866666666666666,0.13
"2016","Almería",5.9,0.07
"2016","Almería",1.2166666666666666,0.01
"2016","Almería",4.716666666666667,0.68
"2016","Almería",25.383333333333333,13.59
"2016","Almería",1.3333333333333333,0.01
"2016","Almería",20.1,1.09
"2016","Cádiz",2.5,0.29
"2016","Cádiz",0.36666666666666664,0.01
"2016","Cádiz",2.033333333333333,0.02
"2016","Cádiz",3.6,0.02
"2016","Cádiz",3.9166666666666665,0.14
"2016","Cádiz",7.583333333333333,4.02
"2016","Cádiz",3.8666666666666667,0.01
"2016","Cádiz",1.0833333333333333,0.01
"2016","Cádiz",7.466666666666667,0.78
"2016","Cádiz",1.2,0.19
"2016","Cádiz",28.083333333333332,23.87
"2016","Cádiz",2.3333333333333335,0.79
"2016","Cádiz",2.1666666666666665,0.55
"2016","Cádiz",0.6166666666666667,0.01
"2016","Cádiz",1.25,0.01
"2016","Cádiz",1.1166666666666667,0.32
"2016","Cádiz",3.4833333333333334,2.07
"2016","Cádiz",27.516666666666666,0.18
"2016","Cádiz",31.083333333333332,31.43
"2016","Cádiz",0.8833333333333333,0.05
"2016","Cádiz",8.9,0.01
"2016","Cádiz",2.45,0.05
"2016","Cádiz",3.75,0.13
"2016","Cádiz",71.28333333333333,434.97
"2016","Cádiz",0.2833333333333333,3.92
"2016","Cádiz",36.983333333333334,16.43
"2016","Cádiz",3.65,0.07
"2016","Cádiz",0.7666666666666667,0.02
"2016","Cádiz",2.183333333333333,0.1
"2016","Cádiz",26.533333333333335,22.15
"2016","Cádiz",65.33333333333333,8.01
"2016","Cádiz",1.65,0.02
"2016","Cádiz",5.8,1.62
"2016","Cádiz",7.066666666666666,2.02
"2016","Cádiz",0.4,0.01
"2016","Cádiz",4.033333333333333,0.14
"2016","Cádiz",21.333333333333332,0.82
"2016","Cádiz",6.65,0.39
"2016","Cádiz",4.466666666666667,0.15
"2016","Cádiz",3.05,0.4
"2016","Cádiz",2.533333333333333,0.68
"2016","Cádiz",1.1833333333333333,0.01
"2016","Cádiz",1.55,0.42
"2016","Cádiz",1.4166666666666667,0.1
"2016","Cádiz",0.5333333333333333,0.01
"2016","Cádiz",1.3166666666666667,0.18
"2016","Cádiz",9.966666666666667,0.13
"2016","Cádiz",29.5,3.13
"2016","Cádiz",2.1333333333333333,0.41
"2016","Cádiz",2.0833333333333335,0.16
"2016","Cádiz",3.716666666666667,0.01
"2016","Cádiz",4.166666666666667,0.16
"2016","Cádiz",0.3333333333333333,0.01
"2016","Cádiz",2.9166666666666665,0.11
"2016","Cádiz",2.1333333333333333,0.04
"2016","Cádiz",2.4833333333333334,0.02
"2016","Cádiz",1.55,0.01
"2016","Cádiz",1.35,0.06
"2016","Cádiz",0.016666666666666666,0.01
"2016","Cádiz",0.95,0.23
"2016","Cádiz",1.8833333333333333,0.09
"2016","Cádiz",2.2666666666666666,0.01
"2016","Cádiz",2.1,0.71
"2016","Cádiz",1.8,0.79
"2016","Cádiz",1.15,0.48
"2016","Cádiz",0.5333333333333333,0.01
"2016","Cádiz",3.25,0.24
"2016","Cádiz",17.416666666666668,0.16
"2016","Cádiz",0.6333333333333333,0.01
"2016","Cádiz",0.85,0.02
"2016","Cádiz",1.2666666666666666,0.02
"2016","Cádiz",1.2833333333333334,0.15
"2016","Cádiz",1.6833333333333333,0.3
"2016","Cádiz",0.4666666666666667,0.02
"2016","Cádiz",41.96666666666667,15.25
"2016","Cádiz",1.0833333333333333,0.01
"2016","Cádiz",2.55,0.05
"2016","Cádiz",1.9,0.15
"2016","Cádiz",4.45,0.01
"2016","Cádiz",3.2666666666666666,0.68
"2016","Córdoba",1.2,0.01
"2016","Córdoba",1.6666666666666667,0.17
"2016","Córdoba",1.5833333333333333,0.04
"2016","Córdoba",1.4166666666666667,0.02
"2016","Córdoba",2.6166666666666667,1.77
"2016","Córdoba",0.9166666666666666,0.01
"2016","Córdoba",11.883333333333333,35.18
"2016","Córdoba",3,7.43
"2016","Córdoba",3.3,0.7
"2016","Córdoba",3.5166666666666666,0.23
"2016","Córdoba",3.3333333333333335,2.1
"2016","Córdoba",4.066666666666666,4
"2016","Córdoba",2.5166666666666666,5.74
"2016","Córdoba",6.15,1.77
"2016","Córdoba",13.833333333333334,143
"2016","Córdoba",1.1166666666666667,0.04
"2016","Córdoba",2.3,0.2
"2016","Córdoba",1.2833333333333334,0.1
"2016","Córdoba",4.5,5.27
"2016","Córdoba",2.4833333333333334,1
"2016","Córdoba",5.5,2.49
"2016","Córdoba",3.716666666666667,14.68
"2016","Córdoba",0.8666666666666667,0.03
"2016","Córdoba",7.933333333333334,1.64
"2016","Córdoba",1.3666666666666667,0.72
"2016","Córdoba",2.7333333333333334,2.04
"2016","Córdoba",2.8,12.6
"2016","Córdoba",4.733333333333333,0.46
"2016","Córdoba",4.733333333333333,0.29
"2016","Córdoba",4.333333333333333,0.5
"2016","Córdoba",2.716666666666667,1.09
"2016","Córdoba",10.416666666666666,0.55
"2016","Córdoba",12.35,1
"2016","Córdoba",3.3833333333333333,0.01
"2016","Córdoba",1.9166666666666667,2.43
"2016","Córdoba",4.116666666666666,0.39
"2016","Córdoba",4.566666666666666,2.2
"2016","Córdoba",2.6166666666666667,1.7
"2016","Córdoba",1.8666666666666667,0.2
"2016","Córdoba",2.75,0.29
"2016","Córdoba",1.8666666666666667,0.07
"2016","Córdoba",31.166666666666668,11.89
"2016","Córdoba",1.7,1.2
"2016","Córdoba",1.55,0.75
"2016","Córdoba",6.933333333333334,5.07
"2016","Córdoba",7.083333333333333,2.45
"2016","Córdoba",14.55,1.2
"2016","Córdoba",5,0.75
"2016","Córdoba",1,0.01
"2016","Córdoba",2.2333333333333334,1
"2016","Córdoba",7.45,0.3
"2016","Córdoba",2.466666666666667,0.17
"2016","Córdoba",1.5166666666666666,0.72
"2016","Córdoba",2.0833333333333335,5.8
"2016","Córdoba",1.35,0.18
"2016","Córdoba",1.25,0.03
"2016","Córdoba",2.5833333333333335,0.24
"2016","Córdoba",3.5,3.17
"2016","Córdoba",1.1666666666666667,0.05
"2016","Córdoba",1.8333333333333333,0.22
"2016","Córdoba",1.2166666666666666,0.03
"2016","Córdoba",4.166666666666667,3.1
"2016","Córdoba",4.633333333333334,0.49
"2016","Granada",2.75,0.34
"2016","Granada",5,0.41
"2016","Granada",6.583333333333333,1.23
"2016","Granada",7.166666666666667,3.68
"2016","Granada",30.35,134.22
"2016","Granada",2.45,0.13
"2016","Granada",24.5,4.8
"2016","Granada",10.133333333333333,1.06
"2016","Granada",3.3333333333333335,0.07
"2016","Granada",4.516666666666667,0.06
"2016","Granada",2.2,0.17
"2016","Granada",6.083333333333333,0.41
"2016","Granada",9.366666666666667,1.8
"2016","Granada",4.083333333333333,0.48
"2016","Granada",3.716666666666667,0.2
"2016","Granada",2.5833333333333335,0.04
"2016","Granada",21.716666666666665,0.6
"2016","Granada",2.8333333333333335,0.01
"2016","Granada",1.1833333333333333,0.02
"2016","Granada",1.2666666666666666,0.01
"2016","Granada",23.666666666666668,3.13
"2016","Granada",6,4.1
"2016","Granada",2.4166666666666665,0.3
"2016","Granada",1.7333333333333334,0.03
"2016","Granada",11,0.41
"2016","Granada",18.933333333333334,0.1
"2016","Granada",16.333333333333332,1.37
"2016","Granada",2.1666666666666665,0.07
"2016","Granada",3.4833333333333334,0.13
"2016","Granada",1.6333333333333333,0.38
"2016","Granada",96.83333333333333,0.01
"2016","Granada",1.9166666666666667,0.08
"2016","Granada",1.2666666666666666,0.01
"2016","Granada",1.5,1.61
"2016","Granada",4.166666666666667,0.16
"2016","Granada",4.1,0.31
"2016","Granada",5.333333333333333,0.02
"2016","Granada",20.716666666666665,2.5
"2016","Granada",3.283333333333333,0.48
"2016","Granada",2.3333333333333335,0.13
"2016","Granada",6.25,0.17
"2016","Granada",2.9166666666666665,0.09
"2016","Granada",2.966666666666667,1.94
"2016","Granada",0.95,0.04
"2016","Granada",4,0.44
"2016","Granada",3.3833333333333333,0.16
"2016","Granada",1.75,2.67
"2016","Granada",1.9333333333333333,0.06
"2016","Granada",20.666666666666668,0.48
"2016","Granada",1,2.09
"2016","Granada",4.166666666666667,1.05
"2016","Granada",4.283333333333333,0.22
"2016","Granada",3.2,0.39
"2016","Granada",3.6333333333333333,0.04
"2016","Granada",0.6666666666666666,0.41
"2016","Granada",17.7,0.29
"2016","Granada",6.416666666666667,0.58
"2016","Granada",3.25,0.12
"2016","Granada",15.766666666666667,1.22
"2016","Granada",1.5833333333333333,0.12
"2016","Granada",1.8666666666666667,0.03
"2016","Granada",21.783333333333335,0.05
"2016","Granada",3.433333333333333,1.46
"2016","Granada",2.4166666666666665,0.21
"2016","Granada",1.5,0.19
"2016","Granada",2.6666666666666665,1.36
"2016","Granada",1.4166666666666667,0.12
"2016","Granada",1.4666666666666666,0.05
"2016","Granada",2.4166666666666665,2.4
"2016","Granada",17.416666666666668,0.07
"2016","Granada",2.8,0.86
"2016","Granada",2.6666666666666665,0.02
"2016","Granada",16.933333333333334,0.42
"2016","Granada",0.8333333333333334,0.01
"2016","Granada",0.55,0.01
"2016","Granada",2.183333333333333,0.23
"2016","Granada",0.8,0.01
"2016","Granada",16.25,0.51
"2016","Granada",3.033333333333333,0.22
"2016","Granada",14,1.08
"2016","Granada",4.716666666666667,0.17
"2016","Granada",3.25,0.49
"2016","Granada",3.85,0.16
"2016","Granada",16.666666666666668,10.46
"2016","Granada",2.5833333333333335,0.08
"2016","Granada",2.75,2.17
"2016","Granada",1,0.03
"2016","Granada",2,0.07
"2016","Granada",2.55,0.01
"2016","Granada",16.333333333333332,0.23
"2016","Granada",4.933333333333334,0.12
"2016","Granada",16.916666666666668,1.62
"2016","Granada",2.1666666666666665,0.41
"2016","Granada",0.9166666666666666,0.15
"2016","Granada",15.95,1.25
"2016","Granada",7.383333333333334,0.02
"2016","Granada",1.0833333333333333,0.18
"2016","Granada",40.916666666666664,1.91
"2016","Granada",5.416666666666667,0.04
"2016","Granada",2.3,0.14
"2016","Granada",11.583333333333334,0.09
"2016","Granada",8.75,1.09
"2016","Granada",1.5,0.04
"2016","Granada",4.166666666666667,1.16
"2016","Granada",8.166666666666666,0.53
"2016","Granada",11.066666666666666,0.22
"2016","Granada",3.35,0.05
"2016","Granada",4,0.34
"2016","Granada",3.95,0.89
"2016","Granada",2.5,0.2
"2016","Granada",3.0833333333333335,0.14
"2016","Granada",6.75,0.89
"2016","Granada",15.866666666666667,3.95
"2016","Granada",5.166666666666667,3.06
"2016","Granada",2.2666666666666666,1.08
"2016","Granada",5.266666666666667,0.31
"2016","Granada",1.9166666666666667,0.32
"2016","Granada",1.3333333333333333,0.34
"2016","Granada",5.566666666666666,1.49
"2016","Granada",1.8333333333333333,0.21
"2016","Huelva",2.0833333333333335,0.5
"2016","Huelva",1.7666666666666666,0.02
"2016","Huelva",4.166666666666667,0.16
"2016","Huelva",3.8333333333333335,3.1
"2016","Huelva",2.6333333333333333,0.75
"2016","Huelva",1.5833333333333333,0.05
"2016","Huelva",2.15,0.25
"2016","Huelva",4.283333333333333,0.03
"2016","Huelva",36.25,181.42
"2016","Huelva",1.75,0.8
"2016","Huelva",4,2.56
"2016","Huelva",2.75,0.09
"2016","Huelva",2.3,0.02
"2016","Huelva",3.5,0.25
"2016","Huelva",1.6666666666666667,0.06
"2016","Huelva",1.8333333333333333,0.04
"2016","Huelva",2.8333333333333335,0.2
"2016","Huelva",2.8666666666666667,0.5
"2016","Huelva",2.35,5.4
"2016","Huelva",1,0.01
"2016","Huelva",0.8666666666666667,0.1
"2016","Huelva",5.166666666666667,0.16
"2016","Huelva",3.75,0.9
"2016","Huelva",25.75,40.12
"2016","Huelva",21.2,12.89
"2016","Huelva",2,0.12
"2016","Huelva",0.8333333333333334,0.26
"2016","Huelva",9.833333333333334,0.7
"2016","Huelva",3.5833333333333335,0.15
"2016","Huelva",18.366666666666667,5.25
"2016","Huelva",2.9166666666666665,0.7
"2016","Huelva",3.783333333333333,0.2
"2016","Huelva",26.333333333333332,39.3
"2016","Huelva",24.4,66.48
"2016","Huelva",7.866666666666666,4.53
"2016","Huelva",3.6333333333333333,0.01
"2016","Huelva",2.15,0.1
"2016","Huelva",6.316666666666666,0.4
"2016","Huelva",32.13333333333333,125.8
"2016","Huelva",7.3,0.7
"2016","Huelva",4.833333333333333,1.31
"2016","Huelva",1.9666666666666666,0.03
"2016","Huelva",7.333333333333333,6.26
"2016","Huelva",7.55,0.6
"2016","Huelva",3,0.38
"2016","Huelva",8.166666666666666,6.03
"2016","Huelva",9.116666666666667,0.6
"2016","Huelva",2.4833333333333334,0.63
"2016","Huelva",4.133333333333334,2
"2016","Huelva",1.3166666666666667,0.01
"2016","Huelva",1.3333333333333333,0.01
"2016","Huelva",1.65,0.02
"2016","Huelva",20.85,6.62
"2016","Huelva",7.283333333333333,1.39
"2016","Huelva",3.25,0.03
"2016","Huelva",15.166666666666666,31.79
"2016","Huelva",4.833333333333333,0.22
"2016","Huelva",19.283333333333335,50.03
"2016","Huelva",4.5,0.75
"2016","Huelva",1.3833333333333333,0.35
"2016","Huelva",2.75,0.8
"2016","Huelva",2.9166666666666665,0.7
"2016","Huelva",2,0.25
"2016","Huelva",1.8333333333333333,0.1
"2016","Huelva",3.55,0.15
"2016","Huelva",2.5,0.15
"2016","Huelva",1.6166666666666667,0.18
"2016","Huelva",3.1666666666666665,0.3
"2016","Huelva",2.5833333333333335,0.4
"2016","Huelva",5.666666666666667,0.12
"2016","Huelva",3.5833333333333335,0.41
"2016","Huelva",6,0.6
"2016","Huelva",3.5833333333333335,2.5
"2016","Huelva",2.95,0.12
"2016","Huelva",11.916666666666666,0.37
"2016","Huelva",4.166666666666667,9
"2016","Huelva",6.35,0.03
"2016","Huelva",4.75,0.2
"2016","Huelva",5.916666666666667,0.5
"2016","Huelva",3.25,0.2
"2016","Huelva",1.75,0.6
"2016","Huelva",2.4166666666666665,0.3
"2016","Huelva",3.716666666666667,1.86
"2016","Huelva",2.3333333333333335,0.15
"2016","Huelva",1.5833333333333333,0.12
"2016","Huelva",1.6666666666666667,0.17
"2016","Huelva",1.5833333333333333,0.02
"2016","Huelva",2.9166666666666665,0.98
"2016","Huelva",11.5,0.95
"2016","Huelva",8.966666666666667,8.9
"2016","Huelva",2.95,1.8
"2016","Huelva",1.8833333333333333,0.25
"2016","Huelva",1.75,0.1
"2016","Huelva",1.9166666666666667,0.5
"2016","Huelva",1.85,0.99
"2016","Huelva",0.9833333333333333,0.02
"2016","Huelva",4.35,3
"2016","Huelva",2.8333333333333335,1
"2016","Jaén",1.05,0.03
"2016","Jaén",3.0833333333333335,0.03
"2016","Jaén",0.9166666666666666,0.23
"2016","Jaén",3,0.01
"2016","Jaén",2.283333333333333,2.2
"2016","Jaén",2.3333333333333335,0.04
"2016","Jaén",3.6666666666666665,0.09
"2016","Jaén",2.8333333333333335,0.05
"2016","Jaén",4.333333333333333,0.01
"2016","Jaén",3.75,0.02
"2016","Jaén",2.4,0.09
"2016","Jaén",2.6666666666666665,0.07
"2016","Jaén",2.1666666666666665,0.02
"2016","Jaén",5.666666666666667,0.13
"2016","Jaén",2.1666666666666665,0.02
"2016","Jaén",2.75,0.3
"2016","Jaén",1.5833333333333333,0.01
"2016","Jaén",2.25,0.03
"2016","Jaén",2.95,2.64
"2016","Jaén",1.1666666666666667,0.65
"2016","Jaén",0.5,0.01
"2016","Jaén",2,0.35
"2016","Jaén",5.75,1.44
"2016","Jaén",2,0.05
"2016","Jaén",4.166666666666667,0.35
"2016","Jaén",4.25,0.22
"2016","Jaén",2.4166666666666665,2.26
"2016","Jaén",4.083333333333333,0.03
"2016","Jaén",0.5,0.06
"2016","Jaén",1.75,0.39
"2016","Jaén",1.75,1
"2016","Jaén",3.6666666666666665,0.63
"2016","Jaén",14.066666666666666,70.01
"2016","Jaén",1.5833333333333333,0.36
"2016","Jaén",11.666666666666666,0.1
"2016","Jaén",5.916666666666667,1.12
"2016","Jaén",1.6666666666666667,0.36
