Campania,Provincia,Municipio,ComarcaIsla,SuperficieTotalForestal,AfectoEspacioProtegido
2021,Cádiz,ARCOS DE LA FRONTERA,SIERRA DE CADIZ,0.03,No
2021,Cádiz,BARBATE,LA JANDA,0.03,Si
2021,Cádiz,JEREZ DE LA FRONTERA,CAMPIDA DE JEREZ,15.18,No
2021,Cádiz,VEJER DE LA FRONTERA,LA JANDA,0.54,Si
2021,Cádiz,ALGECIRAS,CAMPO DE GIBRALTAR,0.01,Si
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,0.17,No
2021,Cádiz,MEDINA-SIDONIA,LA JANDA,0.01,No
2021,Cádiz,ALCALÁ  DE LOS GAZULES,LA JANDA,11.96,Si
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,0.16,No
2021,Cádiz,VILLAMARTÍN,SIERRA DE CADIZ,0.77,No
2021,Cádiz,ALCALÁ  DE LOS GAZULES,LA JANDA,1.29,Si
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,0.02,No
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,0.08,No
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,0.06,Si
2021,Cádiz,"LINEA  CONCEPCION, LA",CAMPO DE GIBRALTAR,130.52,No
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,0.15,No
2021,Cádiz,PUERTO REAL,BAHIA DE CADIZ,0.01,No
2021,Cádiz,ALCALÁ  DE LOS GAZULES,LA JANDA,0.2,Si
2021,Cádiz,TARIFA,CAMPO DE GIBRALTAR,193.35,Si
2021,Cádiz,UBRIQUE,SIERRA DE CADIZ,0.38,Si
2021,Cádiz,TARIFA,CAMPO DE GIBRALTAR,4.45,Si
2021,Cádiz,"BARRIOS, LOS",CAMPO DE GIBRALTAR,0.01,No
2021,Cádiz,UBRIQUE,SIERRA DE CADIZ,0.01,Si
2021,Cádiz,ZAHARA,SIERRA DE CADIZ,1.01,Si
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,2,No
2021,Cádiz,"PUERTO SANTA MARIA, EL",BAHIA DE CADIZ,0.75,No
2021,Cádiz,ARCOS DE LA FRONTERA,SIERRA DE CADIZ,0.6,No
2021,Cádiz,ARCOS DE LA FRONTERA,SIERRA DE CADIZ,1,No
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,0.01,No
2021,Cádiz,ARCOS DE LA FRONTERA,SIERRA DE CADIZ,0.32,No
2021,Cádiz,"PUERTO SANTA MARIA, EL",BAHIA DE CADIZ,0.01,No
2021,Cádiz,SAN ROQUE,CAMPO DE GIBRALTAR,1.09,No
2021,Cádiz,JEREZ DE LA FRONTERA,CAMPIDA DE JEREZ,5.86,No
2021,Cádiz,JIMENA DE LA FRONTERA,CAMPO DE GIBRALTAR,0.06,Si
2021,Cádiz,TARIFA,CAMPO DE GIBRALTAR,0.01,Si
2021,Cádiz,TARIFA,CAMPO DE GIBRALTAR,0.2,Si
2021,Cádiz,ARCOS DE LA FRONTERA,SIERRA DE CADIZ,2.14,No
2021,Cádiz,GRAZALEMA,SIERRA DE CADIZ,0.01,Si
2021,Cádiz,"BOSQUE, EL",SIERRA DE CADIZ,0.01,Si
2021,Cádiz,ALCALÁ  DE LOS GAZULES,LA JANDA,0.01,Si
2021,Cádiz,CHICLANA DE LA FRONTERA,BAHIA DE CADIZ,1.01,No
2021,Cádiz,"PUERTO SANTA MARIA, EL",BAHIA DE CADIZ,0.01,No
2021,Cádiz,OLVERA,SIERRA DE CADIZ,0.71,No
2021,Cádiz,TARIFA,CAMPO DE GIBRALTAR,0.11,Si
2021,Cádiz,BORNOS,SIERRA DE CADIZ,0.1,No
2021,Cádiz,ALCALÁ  DE LOS GAZULES,LA JANDA,0.01,No
2021,Cádiz,ALCALÁ  DE LOS GAZULES,LA JANDA,0.64,Si
2021,Cádiz,ARCOS DE LA FRONTERA,SIERRA DE CADIZ,0.01,No
2021,Cádiz,ALCALÁ  DE LOS GAZULES,LA JANDA,0.01,Si
2021,Cádiz,"BOSQUE, EL",SIERRA DE CADIZ,0.01,No
2021,Cádiz,CONIL DE LA FRONTERA,LA JANDA,0.01,No
2021,Cádiz,JEREZ DE LA FRONTERA,CAMPIDA DE JEREZ,0.85,No
2021,Cádiz,JEREZ DE LA FRONTERA,CAMPIDA DE JEREZ,0.4,No
2021,Cádiz,JEREZ DE LA FRONTERA,CAMPIDA DE JEREZ,0.01,Si
2021,Cádiz,BARBATE,LA JANDA,0.03,No
2021,Cádiz,SANLÚCAR DE BARRAMEDA,COSTA NOROESTE,0.1,Si
2021,Cádiz,"BARRIOS, LOS",CAMPO DE GIBRALTAR,0.05,No
2021,Cádiz,CHICLANA DE LA FRONTERA,BAHIA DE CADIZ,0.07,No
2021,Córdoba,HORNACHUELOS,VALLE MEDIO DEL GUADALQUIVIR,0.04,No
2021,Córdoba,MONTORO,ALTO GUADALQUIVIR,0.01,Si
2021,Córdoba,VILLAVICIOSA DE CÓRDOBA,VALLE DEL GUADIATO,0.04,Si
2021,Córdoba,CÓRDOBA,CORDOBA,0.17,No
2021,Córdoba,ALMODÓVAR DEL RÍO,VALLE MEDIO DEL GUADALQUIVIR,0.07,No
2021,Córdoba,PALENCIANA,SUB-BETICA,1.77,No
2021,Córdoba,CABRA,SUB-BETICA,0.08,No
2021,Córdoba,FUENTE PALMERA,VALLE MEDIO DEL GUADALQUIVIR,0.06,No
2021,Córdoba,ALMODÓVAR DEL RÍO,VALLE MEDIO DEL GUADALQUIVIR,0.92,No
2021,Córdoba,PUENTE GENIL,SUB-BETICA,0.15,No
2021,Córdoba,ALMODÓVAR DEL RÍO,VALLE MEDIO DEL GUADALQUIVIR,0.03,No
2021,Córdoba,FUENTE OBEJUNA,VALLE DEL GUADIATO,48.27,Si
2021,Córdoba,BAENA,SUB-BETICA,3.1,No
2021,Córdoba,POSADAS,VALLE MEDIO DEL GUADALQUIVIR,2.2,Si
2021,Córdoba,CÓRDOBA,CORDOBA,0.65,No
2021,Córdoba,VILLANUEVA DE CÓRDOBA,VALLE DE LOS PEDROCHES,4.83,No
2021,Córdoba,CAÑETE DE LAS TORRES,ALTO GUADALQUIVIR,0.14,No
2021,Córdoba,CABRA,SUB-BETICA,0.04,No
2021,Córdoba,ALMODÓVAR DEL RÍO,VALLE MEDIO DEL GUADALQUIVIR,0.5,No
2021,Córdoba,BUJALANCE,ALTO GUADALQUIVIR,0.38,No
2021,Córdoba,MONTURQUE,SUB-BETICA,0.54,No
2021,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,12.66,No
2021,Córdoba,FUENTE OBEJUNA,VALLE DEL GUADIATO,0.01,Si
2021,Córdoba,POSADAS,VALLE MEDIO DEL GUADALQUIVIR,0.06,No
2021,Córdoba,AGUILAR DE LA FRONTERA,SUB-BETICA,0.36,No
2021,Córdoba,MONTORO,ALTO GUADALQUIVIR,0.71,Si
2021,Córdoba,AGUILAR DE LA FRONTERA,SUB-BETICA,0.45,No
2021,Córdoba,BAENA,SUB-BETICA,1.56,No
2021,Córdoba,HINOJOSA DEL DUQUE,VALLE DE LOS PEDROCHES,4.69,No
2021,Córdoba,CABRA,SUB-BETICA,0.74,Si
2021,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,1,No
2021,Córdoba,PRIEGO DE CÓRDOBA,SUB-BETICA,0.03,No
2021,Córdoba,VILLAVICIOSA DE CÓRDOBA,VALLE DEL GUADIATO,49.4,Si
2021,Córdoba,CÓRDOBA,CORDOBA,0.47,Si
2021,Córdoba,PUENTE GENIL,SUB-BETICA,18.21,No
2021,Córdoba,BENAMEJÍ,SUB-BETICA,0.12,No
2021,Córdoba,CÓRDOBA,CORDOBA,8.75,No
2021,Córdoba,LUCENA,SUB-BETICA,0.03,No
2021,Córdoba,FUENTE OBEJUNA,VALLE DEL GUADIATO,10.49,Si
2021,Córdoba,PRIEGO DE CÓRDOBA,SUB-BETICA,0.08,No
2021,Córdoba,BENAMEJÍ,SUB-BETICA,1.51,No
2021,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,1.66,No
2021,Córdoba,CÓRDOBA,CORDOBA,0.47,No
2021,Córdoba,CABRA,SUB-BETICA,148.95,Si
2021,Córdoba,CARCABUEY,SUB-BETICA,0.07,Si
2021,Córdoba,"CARLOTA, LA",VALLE MEDIO DEL GUADALQUIVIR,1.44,No
2021,Córdoba,"CARLOTA, LA",VALLE MEDIO DEL GUADALQUIVIR,1.9,No
2021,Córdoba,CÓRDOBA,CORDOBA,0.69,No
2021,Córdoba,CÓRDOBA,CORDOBA,0.21,No
2021,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,317.97,No
2021,Córdoba,CABRA,SUB-BETICA,254.69,Si
2021,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,126.77,No
2021,Córdoba,CÓRDOBA,CORDOBA,0.1,No
2021,Córdoba,S SEBASTIÁN DE LOS BALLESTEROS,SUB-BETICA,0.05,No
2021,Córdoba,"CARLOTA, LA",VALLE MEDIO DEL GUADALQUIVIR,2.08,No
2021,Córdoba,CÓRDOBA,CORDOBA,1.3,No
2021,Córdoba,ENCINAS REALES,SUB-BETICA,0.37,No
2021,Córdoba,CÓRDOBA,CORDOBA,0.83,Si
2021,Córdoba,PALMA DEL RÍO,VALLE MEDIO DEL GUADALQUIVIR,0.89,No
2021,Córdoba,ALCARACEJOS,VALLE DE LOS PEDROCHES,1.82,No
2021,Córdoba,LUCENA,SUB-BETICA,0.07,No
2021,Córdoba,HORNACHUELOS,VALLE MEDIO DEL GUADALQUIVIR,3.1,Si
2021,Córdoba,ESPIEL,VALLE DEL GUADIATO,94.49,No
2021,Córdoba,ALCARACEJOS,VALLE DE LOS PEDROCHES,378.7,No
2021,Córdoba,GUADALCÁZAR,VALLE MEDIO DEL GUADALQUIVIR,3.31,No
2021,Córdoba,AGUILAR DE LA FRONTERA,SUB-BETICA,0.83,No
2021,Córdoba,GUADALCÁZAR,VALLE MEDIO DEL GUADALQUIVIR,50.81,No
2021,Córdoba,PEÑARROYA-PUEBLONUEVO,VALLE DEL GUADIATO,0.8,No
2021,Córdoba,SANTAELLA,SUB-BETICA,2.35,No
2021,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,0.27,Si
2021,Córdoba,CÓRDOBA,CORDOBA,0.9,Si
2021,Córdoba,PUENTE GENIL,SUB-BETICA,0.35,No
2021,Córdoba,PUENTE GENIL,SUB-BETICA,1.58,No
2021,Córdoba,ESPIEL,VALLE DEL GUADIATO,0.45,No
2021,Córdoba,PALMA DEL RÍO,VALLE MEDIO DEL GUADALQUIVIR,0.11,No
2021,Córdoba,VILLAFRANCA DE CÓRDOBA,ALTO GUADALQUIVIR,0.01,No
2021,Córdoba,MONTORO,ALTO GUADALQUIVIR,0.05,No
2021,Córdoba,HORNACHUELOS,VALLE MEDIO DEL GUADALQUIVIR,0.01,Si
2021,Córdoba,"VICTORIA, LA",SUB-BETICA,0.36,No
2021,Córdoba,HORNACHUELOS,VALLE MEDIO DEL GUADALQUIVIR,0.35,No
2021,Córdoba,CASTRO DEL RÍO,SUB-BETICA,0.08,No
2021,Córdoba,HORNACHUELOS,VALLE MEDIO DEL GUADALQUIVIR,0.02,No
2021,Córdoba,ALMEDINILLA,SUB-BETICA,0.0376,No
2021,Córdoba,GUADALCÁZAR,VALLE MEDIO DEL GUADALQUIVIR,5.58,No
2021,Córdoba,PRIEGO DE CÓRDOBA,SUB-BETICA,0.06,No
2021,Córdoba,CABRA,SUB-BETICA,0.26,Si
2021,Córdoba,FUENTE PALMERA,VALLE MEDIO DEL GUADALQUIVIR,0.5,No
2021,Córdoba,CASTRO DEL RÍO,SUB-BETICA,0.27,No
2021,Córdoba,PRIEGO DE CÓRDOBA,SUB-BETICA,0.17,No
2021,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,11.08,No
2021,Córdoba,CABRA,SUB-BETICA,0.07,Si
2021,Córdoba,MONTEMAYOR,SUB-BETICA,0.43,No
2021,Córdoba,PALMA DEL RÍO,VALLE MEDIO DEL GUADALQUIVIR,2.5,No
2021,Córdoba,ESPIEL,VALLE DEL GUADIATO,5.95,Si
2021,Córdoba,HORNACHUELOS,VALLE MEDIO DEL GUADALQUIVIR,0.5,No
2021,Granada,GÜEJAR SIERRA,SIERRA NEVADA (GR),0.11,No
2021,Granada,GUALCHOS,SIERRAS LITORALES,3.72,No
2021,Granada,"PEZA, LA",GUADIX,0.16,No
2021,Granada,JUVILES,SIERRA NEVADA (GR),155.69,Si
2021,Granada,LANJARÓN,SIERRA NEVADA (GR),0.68,No
2021,Granada,"VALLE, EL",VALLE DE LECRIN,0.04,No
2021,Granada,PAMPANEIRA,SIERRA NEVADA (GR),9.16,Si
2021,Granada,VÉLEZ DE BENAUDALLA,SIERRAS LITORALES,0.07,No
2021,Granada,ALBUÑUELAS,VALLE DE LECRIN,0.01,No
2021,Granada,"PINAR, EL",VALLE DE LECRIN,0.18,No
2021,Granada,NEVADA,SIERRA NEVADA (GR),0.05,Si
2021,Granada,LANJARÓN,SIERRA NEVADA (GR),0.01,No
2021,Granada,LANJARÓN,SIERRA NEVADA (GR),0.12,No
2021,Granada,POLOPOS,SIERRAS LITORALES,0.07,No
2021,Granada,CASTILLÉJAR,HUESCAR,0.33,No
2021,Granada,BUSQUÍSTAR,SIERRA NEVADA (GR),3.27,Si
2021,Granada,PUEBLA DE DON FADRIQUE,HUESCAR,0.14,Si
2021,Granada,ALFACAR,VEGA DE GRANADA,0.04,No
2021,Granada,VÁLOR,ALPUJARARRA GRANADINA,0.22,No
2021,Granada,"PINAR, EL",VALLE DE LECRIN,0.52,No
2021,Granada,GALERA,HUESCAR,1.5,No
2021,Granada,ALBUÑUELAS,VALLE DE LECRIN,0.2,No
2021,Granada,CORTES Y GRAENA,GUADIX,0.2,No
2021,Granada,CASTRIL,HUESCAR,0.06,No
2021,Granada,LÁCHAR,VEGA DE GRANADA,0.15,No
2021,Granada,PINOS PUENTE,VEGA DE GRANADA,4.5,No
2021,Granada,CORTES DE BAZA,BAZA,4,No
2021,Granada,PINOS PUENTE,VEGA DE GRANADA,1.5,No
2021,Granada,GRANADA,VEGA DE GRANADA,1,Si
2021,Granada,ÓRGIVA,ALPUJARARRA GRANADINA,0.02,No
2021,Granada,PINOS PUENTE,VEGA DE GRANADA,1,No
2021,Granada,CANILES,BAZA,1,No
2021,Granada,ATARFE,VEGA DE GRANADA,0.52,No
2021,Granada,PINOS PUENTE,VEGA DE GRANADA,1.5,No
2021,Granada,PINOS PUENTE,VEGA DE GRANADA,0.5,No
2021,Granada,GÜEJAR SIERRA,SIERRA NEVADA (GR),4.5,No
2021,Granada,GRANADA,VEGA DE GRANADA,2.5,No
2021,Granada,UGIJAR,ALPUJARARRA GRANADINA,4.4,No
2021,Granada,ARENAS DEL REY,ALHAMA,0.01,No
2021,Granada,CHIMENEAS,ALHAMA,0.5,No
2021,Granada,IZNALLOZ,LOS MONTES,4.64,No
2021,Granada,GRANADA,VEGA DE GRANADA,45.09,No
2021,Granada,CARATAUNAS,ALPUJARARRA GRANADINA,0.1,No
2021,Granada,ALHAMA DE GRANADA,ALHAMA,0.02,No
2021,Granada,BENAMAUREL,BAZA,3.54,No
2021,Granada,MOTRIL,SIERRAS LITORALES,0.2,No
2021,Granada,LECRÍN,SIERRA NEVADA (GR),1,No
2021,Granada,"TAHA, LA",SIERRA NEVADA (GR),2.5,No
2021,Granada,CÚLLAR,BAZA,0.9,No
2021,Granada,NEVADA,SIERRA NEVADA (GR),2,No
2021,Granada,CÚLLAR,BAZA,5.09,No
2021,Granada,CÚLLAR,BAZA,1.76,No
2021,Granada,GRANADA,VEGA DE GRANADA,2.59,Si
2021,Granada,GÜEJAR SIERRA,SIERRA NEVADA (GR),60.05,No
2021,Granada,"ZUBIA, LA",SIERRA NEVADA (GR),2.22,Si
2021,Granada,BÉRCHULES,SIERRA NEVADA (GR),0.75,Si
2021,Granada,CANILES,BAZA,27.15,Si
2021,Granada,ALMEGIJAR,ALPUJARARRA GRANADINA,17.24,No
2021,Granada,HUÉSCAR,HUESCAR,0.01,Si
2021,Granada,MURTAS,ALPUJARARRA GRANADINA,4.9,No
2021,Granada,CÁSTARAS,ALPUJARARRA GRANADINA,0.3,No
2021,Granada,GUALCHOS,SIERRAS LITORALES,86.15,Si
2021,Granada,PADUL,SIERRA NEVADA (GR),0.06,No
2021,Granada,"VALLE, EL",VALLE DE LECRIN,0.11,No
2021,Granada,POLOPOS,SIERRAS LITORALES,1.93,No
2021,Granada,ALAMEDILLA,LOS MONTES,1.84,No
2021,Granada,GRANADA,VEGA DE GRANADA,0.47,No
2021,Granada,PINOS PUENTE,VEGA DE GRANADA,0.03,No
2021,Granada,MONTILLANA,LOS MONTES,1.88,No
2021,Granada,FONELAS,GUADIX,4.21,No
2021,Granada,CÁDIAR,SIERRA NEVADA (GR),0.23,No
2021,Granada,PINOS PUENTE,VEGA DE GRANADA,0.13,No
2021,Granada,PINOS PUENTE,VEGA DE GRANADA,0.5,No
2021,Granada,"TAHA, LA",SIERRA NEVADA (GR),4.8,Si
2021,Granada,VILLAMENA,VALLE DE LECRIN,0.13,No
2021,Granada,ÓRGIVA,ALPUJARARRA GRANADINA,2,No
2021,Granada,PAMPANEIRA,SIERRA NEVADA (GR),5.15,Si
2021,Granada,VÍZNAR,VEGA DE GRANADA,0.54,Si
2021,Granada,ITRABO,SIERRAS LITORALES,8.67,No
2021,Granada,GUALCHOS,SIERRAS LITORALES,91.5,No
2021,Granada,ARENAS DEL REY,ALHAMA,0.46,No
2021,Granada,"VALLE, EL",VALLE DE LECRIN,0.2,No
2021,Granada,CORTES Y GRAENA,GUADIX,0.34,No
2021,Granada,LECRÍN,SIERRA NEVADA (GR),0.7,Si
2021,Granada,LECRÍN,SIERRA NEVADA (GR),0.48,No
2021,Huelva,ARACENA,SIERRA DE HUELVA,0.2,Si
2021,Huelva,LEPE,COSTA OCCIDENTAL,0.008,No
2021,Huelva,"PALMA DEL CONDADO, LA",EL CONDADO,0.2,No
2021,Huelva,ROCIANA DEL CONDADO,EL CONDADO,0.02,No
2021,Huelva,HINOJOS,EL CONDADO,0.2,Si
2021,Huelva,PUERTO MORAL,SIERRA DE HUELVA,0.01,Si
2021,Huelva,HINOJOS,EL CONDADO,0.95,No
2021,Huelva,MANZANILLA,EL CONDADO,0.01,No
2021,Huelva,ALMONTE,EL CONDADO,0.01,No
2021,Huelva,ARACENA,SIERRA DE HUELVA,0.02,Si
2021,Huelva,BONARES,EL CONDADO,0.1,No
2021,Huelva,CALAÑAS,EL ANDEVALO,7,No
2021,Huelva,ALMONTE,EL CONDADO,0.01,No
2021,Huelva,VILLABLANCA,COSTA OCCIDENTAL,0.4,No
2021,Huelva,CALAÑAS,EL ANDEVALO,0.025,No
2021,Huelva,CALAÑAS,EL ANDEVALO,13.59,No
2021,Huelva,VILLARRASA,EL CONDADO,1.13,No
2021,Huelva,BEAS,EL CONDADO,2,No
2021,Huelva,"CAMPILLO, EL",CUENCA MINERA,0.055,No
2021,Huelva,AROCHE,SIERRA DE HUELVA,2,No
2021,Huelva,ALMONASTER LA REAL,SIERRA DE HUELVA,0.2,No
2021,Huelva,LEPE,COSTA OCCIDENTAL,3,No
2021,Huelva,GIBRALEÓN,HUELVA,1,No
2021,Huelva,GIBRALEÓN,HUELVA,3.5,No
2021,Huelva,CABEZAS RUBÍAS,EL ANDEVALO,14.6,No
2021,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,14.6,No
2021,Huelva,ALMONTE,EL CONDADO,1.4,No
2021,Huelva,ALMONTE,EL CONDADO,0.14,No
2021,Huelva,VILLARRASA,EL CONDADO,0.135,No
2021,Huelva,SANLÚCAR DE GUADIANA,EL ANDEVALO,1.6,Si
2021,Huelva,CARTAYA,COSTA OCCIDENTAL,2.61,No
2021,Huelva,MINAS DE RIOTINTO,CUENCA MINERA,0.5,No
2021,Huelva,SAN JUAN DEL PUERTO,HUELVA,1e-4,No
2021,Huelva,PAYMOGO,EL ANDEVALO,13.34,No
2021,Huelva,GIBRALEÓN,HUELVA,0.3,No
2021,Huelva,MOGUER,HUELVA,1.72,No
2021,Huelva,ALMONTE,EL CONDADO,1.09,No
2021,Huelva,ESCACENA DEL CAMPO,EL CONDADO,1,No
2021,Huelva,ESCACENA DEL CAMPO,EL CONDADO,1,No
2021,Huelva,LUCENA DEL PUERTO,EL CONDADO,2.52,No
2021,Huelva,ALMONTE,EL CONDADO,1.4,No
2021,Huelva,CALAÑAS,EL ANDEVALO,0.4,No
2021,Huelva,ALMONTE,EL CONDADO,4,No
2021,Huelva,MOGUER,HUELVA,1.5,No
2021,Huelva,SANTA BÁRBARA DE CASA,EL ANDEVALO,0.4,No
2021,Huelva,"PALMA DEL CONDADO, LA",EL CONDADO,0.1,No
2021,Huelva,ZALAMEA LA REAL,CUENCA MINERA,1e-4,No
2021,Huelva,ALMONTE,EL CONDADO,1.11,No
2021,Huelva,GIBRALEÓN,HUELVA,1,No
2021,Huelva,SAN BARTOLOMÉ DE LA TORRE,EL ANDEVALO,6.14,No
2021,Huelva,ISLA CRISTINA,COSTA OCCIDENTAL,0.57,No
2021,Huelva,AYAMONTE,COSTA OCCIDENTAL,0.4,No
2021,Huelva,VILLABLANCA,COSTA OCCIDENTAL,0.21,No
2021,Huelva,HINOJOS,EL CONDADO,0.01,Si
2021,Huelva,ALMONTE,EL CONDADO,3.5,No
2021,Huelva,MOGUER,HUELVA,0.75,No
2021,Huelva,AYAMONTE,COSTA OCCIDENTAL,0.9,No
2021,Huelva,ENCINASOLA,SIERRA DE HUELVA,0.02,Si
2021,Huelva,PUNTA UMBRÍA,HUELVA,1.28,Si
2021,Huelva,GIBRALEÓN,HUELVA,1e-4,No
2021,Huelva,MOGUER,HUELVA,0.75,No
2021,Huelva,ALMONTE,EL CONDADO,0.5,No
2021,Huelva,ALJARAQUE,HUELVA,4.69,No
2021,Huelva,MOGUER,HUELVA,0.5,No
2021,Huelva,AYAMONTE,COSTA OCCIDENTAL,14.121,No
2021,Huelva,ALMONTE,EL CONDADO,1.5,No
2021,Huelva,NIEBLA,EL CONDADO,4,No
2021,Huelva,ALJARAQUE,HUELVA,1.2,Si
2021,Huelva,ALMONTE,EL CONDADO,1,No
2021,Huelva,CARTAYA,COSTA OCCIDENTAL,1.3,No
2021,Huelva,ALJARAQUE,HUELVA,0.5,No
2021,Huelva,ALMONTE,EL CONDADO,2.2,No
2021,Huelva,MOGUER,HUELVA,0.015,No
2021,Huelva,CORTELAZOR,SIERRA DE HUELVA,8,Si
2021,Huelva,NIEBLA,EL CONDADO,0.001,No
2021,Huelva,CORTEGANA,SIERRA DE HUELVA,0.01,Si
2021,Huelva,HINOJOS,EL CONDADO,5,Si
2021,Huelva,VILLALBA DEL ALCOR,EL CONDADO,46.2,No
2021,Huelva,ALMONTE,EL CONDADO,2,No
2021,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,3,No
2021,Huelva,ZUFRE,SIERRA DE HUELVA,0.872,Si
2021,Huelva,GIBRALEÓN,HUELVA,0.8,No
2021,Huelva,TRIGUEROS,EL CONDADO,1.5,No
2021,Huelva,GIBRALEÓN,HUELVA,0.5,No
2021,Huelva,PALOS DE LA FRONTERA,HUELVA,1e-4,No
2021,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,3.3,No
2021,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.25,No
2021,Huelva,ALMONTE,EL CONDADO,0.24,Si
2021,Huelva,CORTEGANA,SIERRA DE HUELVA,0.8,Si
2021,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.5,No
2021,Huelva,NIEBLA,EL CONDADO,0.15,No
2021,Huelva,VILLARRASA,EL CONDADO,787.48,Si
2021,Huelva,ROCIANA DEL CONDADO,EL CONDADO,0.9,No
2021,Huelva,NIEBLA,EL CONDADO,17.6171,No
2021,Huelva,VALVERDE DEL CAMINO,EL ANDEVALO,1e-4,No
2021,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.1,No
2021,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,0.7,No
2021,Huelva,VILLANUEVA DE LOS CASTILLEJOS,EL ANDEVALO,37.95,No
2021,Huelva,ROSAL DE LA FRONTERA,SIERRA DE HUELVA,0.25,No
2021,Huelva,ALMONASTER LA REAL,SIERRA DE HUELVA,0.6,No
2021,Huelva,"CAMPILLO, EL",CUENCA MINERA,1,No
2021,Huelva,HINOJOS,EL CONDADO,0.25,Si
2021,Huelva,BONARES,EL CONDADO,1e-4,No
2021,Huelva,GIBRALEÓN,HUELVA,64,No
2021,Huelva,SANTA OLALLA DEL CALA,SIERRA DE HUELVA,3,Si
2021,Huelva,ALMONTE,EL CONDADO,1.9,Si
2021,Huelva,VALVERDE DEL CAMINO,EL ANDEVALO,0.25,No
2021,Huelva,ALMONTE,EL CONDADO,4.242,No
2021,Huelva,"GRANADO, EL",EL ANDEVALO,7.044,Si
2021,Huelva,"CERRO DE ANDÉVALO, EL",EL ANDEVALO,2,No
2021,Huelva,BONARES,EL CONDADO,26.65,No
2021,Huelva,LUCENA DEL PUERTO,EL CONDADO,146.34,No
2021,Huelva,ALMONTE,EL CONDADO,0.03,No
2021,Huelva,GIBRALEÓN,HUELVA,0.25,No
2021,Huelva,HINOJOS,EL CONDADO,0.001,Si
2021,Huelva,ALMONTE,EL CONDADO,1e-4,No
2021,Huelva,PATERNA DEL CAMPO,EL CONDADO,0.005,No
2021,Huelva,PALOS DE LA FRONTERA,HUELVA,0.015,No
2021,Huelva,MOGUER,HUELVA,0.22,No
2021,Huelva,HINOJOS,EL CONDADO,0.1,Si
2021,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,0.22,No
2021,Huelva,HINOJOS,EL CONDADO,0.1,No
2021,Huelva,BONARES,EL CONDADO,0.33,No
2021,Huelva,VILLABLANCA,COSTA OCCIDENTAL,0.5,No
2021,Huelva,MANZANILLA,EL CONDADO,0.3,No
2021,Huelva,ALMONTE,EL CONDADO,0.016,No
2021,Huelva,SANTA BÁRBARA DE CASA,EL ANDEVALO,0.04,No
2021,Huelva,MOGUER,HUELVA,1,No
2021,Huelva,ARACENA,SIERRA DE HUELVA,0.05,Si
2021,Huelva,ALMONTE,EL CONDADO,0.04,No
2021,Huelva,ZALAMEA LA REAL,CUENCA MINERA,2,No
2021,Huelva,HINOJOS,EL CONDADO,0.6,No
2021,Huelva,CUMBRES DE SAN BARTOLOMÉ,SIERRA DE HUELVA,4,Si
2021,Huelva,CARTAYA,COSTA OCCIDENTAL,0.2,No
2021,Huelva,VILLALBA DEL ALCOR,EL CONDADO,0.3,No
2021,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,0.05,No
2021,Huelva,CARTAYA,COSTA OCCIDENTAL,0.065,No
2021,Huelva,PATERNA DEL CAMPO,EL CONDADO,0.1,No
2021,Huelva,ESCACENA DEL CAMPO,EL CONDADO,0.3,No
2021,Huelva,VILLALBA DEL ALCOR,EL CONDADO,0.5,Si
2021,Huelva,ESCACENA DEL CAMPO,EL CONDADO,3,No
2021,Huelva,ESCACENA DEL CAMPO,EL CONDADO,1e-4,No
2021,Huelva,ALMONASTER LA REAL,SIERRA DE HUELVA,0.9,No
2021,Huelva,"GRANADO, EL",EL ANDEVALO,3,Si
2021,Huelva,MANZANILLA,EL CONDADO,4.5,No
2021,Huelva,NIEBLA,EL CONDADO,1.5,No
2021,Huelva,"PALMA DEL CONDADO, LA",EL CONDADO,1,No
2021,Huelva,VILLARRASA,EL CONDADO,6.5,No
